,,accuracy,f1,precision,recall
6,Instagram Data,0.6875,0.6353448634369735,0.6848455285833833,0.620807953950811
6,Smoke Stop Forum,0.7554904831625183,0.6568728872693631,0.6719331436115384,0.6450110438874485
6,Synthetic GPT3 Data,0.8648648648648649,0.8240559440559441,0.8531746031746031,0.7994844661511329
6,Health Coach Dialogue Corpus,0.6988188976377953,0.6989635810980078,0.7273318177753302,0.7004991740285859
6,DARN-CT-based Wizard of Oz Dialogues,0.6625,0.6749971856354836,0.7731800766283525,0.6885521885521886
6,Optifast Mock-Chatbot,0.7,0.5528846153846154,0.5930555555555556,0.5594460006224712
7,GLoHBCD,0.819047619047619,0.7414285714285714,0.7919269088677531,0.7113633544114828
7,Instagram Data,0.6721491228070176,0.6207521502648353,0.6725941358212341,0.6059138321995464
7,Smoke Stop Forum,0.7657393850658858,0.6517741112558738,0.7093610547487966,0.6247275040814367
7,Synthetic GPT3 Data,0.918918918918919,0.8925925925925927,0.8842592592592592,0.9045584045584046
7,Health Coach Dialogue Corpus,0.6791338582677166,0.6791593870137419,0.7056135907987761,0.6810565251741721
7,DARN-CT-based Wizard of Oz Dialogues,0.7125,0.7409051975194436,0.8011463844797179,0.7693602693602694
7,Optifast Mock-Chatbot,0.7222222222222222,0.5782828282828283,0.6656314699792961,0.5700280112044819
8,GLoHBCD,0.8211640211640212,0.740728291595499,0.7751729010188146,0.716191117260636
8,Instagram Data,0.6765350877192983,0.6366782971136419,0.656452109668764,0.6287367870225014
8,Smoke Stop Forum,0.767203513909224,0.6694932317438879,0.7013273185610632,0.6511043887448381
8,Synthetic GPT3 Data,0.918918918918919,0.9097035040431267,0.8982905982905983,0.9240265906932574
8,Health Coach Dialogue Corpus,0.6850393700787402,0.6861016442952083,0.6993615895792766,0.6886159592041944
8,DARN-CT-based Wizard of Oz Dialogues,0.6875,0.7206082058816982,0.8142150247413406,0.7289562289562289
8,Optifast Mock-Chatbot,0.7222222222222222,0.5782828282828283,0.6656314699792961,0.5700280112044819
9,GLoHBCD,0.8243386243386244,0.7411086056251565,0.7991188127160807,0.70575918436881
9,Instagram Data,0.6677631578947368,0.6173391754157209,0.6702830876261544,0.6023582766439909
9,Smoke Stop Forum,0.7657393850658858,0.6581695586330972,0.7139103297122165,0.6317763852876213
9,Synthetic GPT3 Data,0.9324324324324325,0.9069317023445462,0.9098484848484848,0.9107312440645773
9,Health Coach Dialogue Corpus,0.6850393700787402,0.6833366096900247,0.7119434088764193,0.689862098685628
9,DARN-CT-based Wizard of Oz Dialogues,0.7125,0.735426731078905,0.8194444444444443,0.7685185185185186
9,Optifast Mock-Chatbot,0.7666666666666667,0.6194729907773386,0.6952341137123746,0.6055088702147525
