,,accuracy,f1,precision,recall
5,Optifast Mock-Chatbot,0.7666666666666667,0.6026426426426427,0.6040322580645162,0.606691565515095
6,GLoHBCD,0.8391534391534392,0.7709606897355848,0.8113838229555018,0.741662180164854
6,Instagram Data,0.6842105263157895,0.6337438661966964,0.696664216887147,0.6177994069422641
6,Smoke Stop Forum,0.7701317715959004,0.668025231545586,0.7283071868632068,0.6352570104676846
6,Synthetic GPT3 Data,0.8513513513513513,0.7857142857142857,0.7637254901960784,0.8127798127798127
6,Health Coach Dialogue Corpus,0.6948818897637795,0.6934663902405838,0.727261217948718,0.695568483803778
6,DARN-CT-based Wizard of Oz Dialogues,0.825,0.833719107896323,0.836559295103279,0.861111111111111
6,Optifast Mock-Chatbot,0.7777777777777778,0.6585765488991296,0.65030082243197,0.6680672268907563
7,GLoHBCD,0.8402116402116402,0.7652990177320341,0.8091174611604339,0.7347299660133885
7,Instagram Data,0.6831140350877193,0.6453789098987754,0.6905919557601138,0.6308341182626896
7,Smoke Stop Forum,0.7906295754026355,0.7122802896848698,0.7507577294552341,0.6895731297416691
7,Synthetic GPT3 Data,0.9054054054054054,0.8852599388379204,0.8924242424242425,0.8789173789173789
7,Health Coach Dialogue Corpus,0.7106299212598425,0.7084966947935839,0.7572201420626617,0.7116892911010558
7,DARN-CT-based Wizard of Oz Dialogues,0.7625,0.7475213675213674,0.7790032679738562,0.7887205387205386
7,Optifast Mock-Chatbot,0.7555555555555555,0.6179988033646571,0.6092592592592593,0.6294428882664177
8,GLoHBCD,0.8306878306878307,0.7522476775740259,0.7875998754440037,0.7262843613110993
8,Instagram Data,0.6984649122807017,0.6579345708803577,0.7159999376763655,0.6402818768533054
8,Smoke Stop Forum,0.7950219619326501,0.7076518045292838,0.7454690181417658,0.6829588014981273
8,Synthetic GPT3 Data,0.8918918918918919,0.8336427939876215,0.8058333333333333,0.870234703568037
8,Health Coach Dialogue Corpus,0.6830708661417323,0.6799667175369531,0.7237186185462048,0.6840515693456869
8,DARN-CT-based Wizard of Oz Dialogues,0.8375,0.8395454545454545,0.8452380952380952,0.8695286195286195
8,Optifast Mock-Chatbot,0.8,0.71432794847429,0.6981481481481482,0.7347338935574229
9,GLoHBCD,0.8232804232804233,0.7439701489815597,0.7678629614113485,0.7249699696223759
