,,accuracy,f1,precision,recall
3,Instagram Data,0.2794871794871795,0.28086972142845207,0.3041046117527993,0.37571248604680063
3,Smoke Stop Forum,0.27415730337078653,0.22584641722177612,0.2659592095573194,0.34801873665834115
3,Synthetic GPT3 Data,0.4074074074074074,0.4122484520123839,0.4520375457875458,0.5464743589743589
3,Health Coach Dialogue Corpus,0.3352941176470588,0.31460502591841333,0.3328314777327935,0.37996536452418805
3,DARN-CT-based Wizard of Oz Dialogues,0.5277777777777778,0.48193277310924365,0.4916666666666667,0.6539682539682539
3,Optifast Mock-Chatbot,0.15873015873015872,0.08890330953926023,0.21645021645021645,0.16517857142857142
4,GLoHBCD,0.3022875816993464,0.2892197217618244,0.3145437895437896,0.41789387540342393
4,Instagram Data,0.2717948717948718,0.2728987727092685,0.33529352791383044,0.35235352093005584
4,Smoke Stop Forum,0.2966292134831461,0.2739746673362053,0.30808689912554327,0.4186027016048881
4,Synthetic GPT3 Data,0.3888888888888889,0.39037345201238394,0.41353383458646614,0.5352564102564102
4,Health Coach Dialogue Corpus,0.3764705882352941,0.3723724609008206,0.3813250589566379,0.4259321296086003
4,DARN-CT-based Wizard of Oz Dialogues,0.4166666666666667,0.39225023342670406,0.4234577922077922,0.5873015873015872
4,Optifast Mock-Chatbot,0.1746031746031746,0.0907707910750507,0.21759259259259262,0.16964285714285715
5,GLoHBCD,0.24673202614379086,0.2346761562971818,0.2780132975426108,0.3506098642945243
5,Instagram Data,0.23846153846153847,0.23370986079404607,0.28713545713545713,0.3037461323836429
5,Smoke Stop Forum,0.24269662921348314,0.212939780952078,0.2600510717270886,0.3281583541470413
5,Synthetic GPT3 Data,0.37037037037037035,0.37103174603174605,0.42908496732026147,0.5176282051282051
5,Health Coach Dialogue Corpus,0.3352941176470588,0.32373399788437457,0.35086382113821135,0.4054527216291922
5,DARN-CT-based Wizard of Oz Dialogues,0.5277777777777778,0.48457792207792205,0.5035714285714286,0.6539682539682539
5,Optifast Mock-Chatbot,0.09523809523809523,0.06761786600496278,0.18669871794871792,0.19285714285714287
6,GLoHBCD,0.2973856209150327,0.25350556993828033,0.2966945116287221,0.3632337326407332
6,Instagram Data,0.2282051282051282,0.21802004922179977,0.2787166007668344,0.2959112247905351
6,Smoke Stop Forum,0.27191011235955054,0.22880688563225537,0.27785828809191565,0.34532782670319506
6,Synthetic GPT3 Data,0.42592592592592593,0.43558006535947713,0.49221611721611724,0.5657051282051282
6,Health Coach Dialogue Corpus,0.3588235294117647,0.3522401101946946,0.36098792600100216,0.42211749564690737
6,DARN-CT-based Wizard of Oz Dialogues,0.5833333333333334,0.537037037037037,0.544949494949495,0.7146825396825397
6,Optifast Mock-Chatbot,0.14285714285714285,0.07532649253731344,0.19015151515151515,0.1607142857142857
7,GLoHBCD,0.3055555555555556,0.26432827447314833,0.2964182643678083,0.37196028139378984
7,Instagram Data,0.258974358974359,0.24307382123337246,0.28489643825009675,0.3059937912755406
7,Smoke Stop Forum,0.2943820224719101,0.25625012826332394,0.28957580839353286,0.3757484292492373
7,Synthetic GPT3 Data,0.4074074074074074,0.4202246927479125,0.5274509803921569,0.5560897435897436
7,Health Coach Dialogue Corpus,0.3352941176470588,0.3224697658908185,0.3376002687323442,0.3996063290180937
7,DARN-CT-based Wizard of Oz Dialogues,0.4722222222222222,0.44339826839826835,0.4458333333333333,0.6150793650793651
7,Optifast Mock-Chatbot,0.1111111111111111,0.06473214285714286,0.1971153846153846,0.15178571428571427
8,GLoHBCD,0.2696078431372549,0.255616916817862,0.2952984731614539,0.38458505881902394
8,Instagram Data,0.2512820512820513,0.25819131252735283,0.30311778055497546,0.34383924527953125
8,Smoke Stop Forum,0.26292134831460673,0.23647358652952988,0.26703042377728425,0.36948757227181983
8,Synthetic GPT3 Data,0.37037037037037035,0.36680672268907566,0.3810690943043884,0.5064102564102564
8,Health Coach Dialogue Corpus,0.3764705882352941,0.3714788996259707,0.38387056471764114,0.44266977061094703
8,DARN-CT-based Wizard of Oz Dialogues,0.5277777777777778,0.4962254901960784,0.5142857142857142,0.6869047619047619
